id,name_id,full_name,first_name,middle_name,last_name,gender,party_id,party_name,abbrv,office,b ,ward_pr_order,researcher ,note_fb,fb_url,note_ig,instagram_url,note_tw,twitter_url,note_tk,tiktok_url,note_yt,YouTube_url,note_li,LinkedIn_url,note_web,website,note_wiki,wikipedia_url,note_wa,wa_numbers,note_te,telegram,notes
pers_18797,gobonamang_pauline_kgagodi,GOBONAMANG PAULINE KGAGODI,GOBONAMANG,PAULINE,KGAGODI,,pty_333,Matlosana Service Delivery Movement,MSDM,Local Ward Candidate,NW404 - Maquassi Hills,2,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18798,buti_johannes_mpisa,BUTI JOHANNES MPISA,BUTI,JOHANNES,MPISA,,pty_333,Matlosana Service Delivery Movement,MSDM,Local Ward Candidate,NW404 - Maquassi Hills,3,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18799,mosimanegape_ephraime_maleho,MOSIMANEGAPE EPHRAIME MALEHO,MOSIMANEGAPE,EPHRAIME,MALEHO,,pty_333,Matlosana Service Delivery Movement,MSDM,Local Ward Candidate,NW404 - Maquassi Hills,4,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18800,goitsemang_simon_kgokong,GOITSEMANG SIMON KGOKONG,GOITSEMANG,SIMON,KGOKONG,,pty_333,Matlosana Service Delivery Movement,MSDM,Local Ward Candidate,NW404 - Maquassi Hills,5,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18801,moncho_johannes_makae,MONCHO JOHANNES MAKAE,MONCHO,JOHANNES,MAKAE,,pty_333,Matlosana Service Delivery Movement,MSDM,Local Ward Candidate,NW404 - Maquassi Hills,7,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18802,thabang_sechaba_phiri,THABANG SECHABA PHIRI,THABANG,SECHABA,PHIRI,,pty_333,Matlosana Service Delivery Movement,MSDM,Local Ward Candidate,NW404 - Maquassi Hills,8,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18803,molawa_william_khoaho,MOLAWA WILLIAM KHOAHO,MOLAWA,WILLIAM,KHOAHO,,pty_333,Matlosana Service Delivery Movement,MSDM,Local Ward Candidate,NW404 - Maquassi Hills,9,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18804,kenosi_abel_sebitso,KENOSI ABEL SEBITSO,KENOSI,ABEL,SEBITSO,,pty_333,Matlosana Service Delivery Movement,MSDM,Local PR Candidate,NW404 - Maquassi Hills,64004001,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18805,tumelo_lourence_mamogwa,TUMELO LOURENCE MAMOGWA,TUMELO,LOURENCE,MAMOGWA,,pty_333,Matlosana Service Delivery Movement,MSDM,Local PR Candidate,NW404 - Maquassi Hills,64004004,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18806,tebogo_ephraim_seiphetlho,TEBOGO EPHRAIM SEIPHETLHO,TEBOGO,EPHRAIM,SEIPHETLHO,,pty_333,Matlosana Service Delivery Movement,MSDM,Local PR Candidate,NW404 - Maquassi Hills,64004009,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18807,paballo_macdonald_dintwe,PABALLO MACDONALD DINTWE,PABALLO,MACDONALD,DINTWE,,pty_403,Pan Africanist Congress Of Azania,PAC,Local PR Candidate,NW404 - Maquassi Hills,64004003,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18808,kebotsemang_jonas_seleke,KEBOTSEMANG JONAS SELEKE,KEBOTSEMANG,JONAS,SELEKE,,pty_403,Pan Africanist Congress Of Azania,PAC,Local PR Candidate,NW404 - Maquassi Hills,64004004,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18809,lekgetho_peter_masire,LEKGETHO PETER MASIRE,LEKGETHO,PETER,MASIRE,,pty_403,Pan Africanist Congress Of Azania,PAC,Local PR Candidate,NW404 - Maquassi Hills,64004005,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18810,clement_tshepang_saku,CLEMENT TSHEPANG SAKU,CLEMENT,TSHEPANG,SAKU,,pty_405,Patriotic Alliance,PA,Local Ward Candidate,NW404 - Maquassi Hills,1,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18811,basiami_matebesi,BASIAMI MATEBESI,BASIAMI,,MATEBESI,,pty_405,Patriotic Alliance,PA,Local Ward Candidate,NW404 - Maquassi Hills,2,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18812,jacqueline_lesego_gaanakgomo,JACQUELINE LESEGO GAANAKGOMO,JACQUELINE,LESEGO,GAANAKGOMO,,pty_405,Patriotic Alliance,PA,Local Ward Candidate,NW404 - Maquassi Hills,3,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18813,dinkwetse_johannah_mogapi,DINKWETSE JOHANNAH MOGAPI,DINKWETSE,JOHANNAH,MOGAPI,,pty_405,Patriotic Alliance,PA,Local Ward Candidate,NW404 - Maquassi Hills,4,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18814,gontse_thobedi,GONTSE THOBEDI,GONTSE,,THOBEDI,,pty_405,Patriotic Alliance,PA,Local Ward Candidate,NW404 - Maquassi Hills,5,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18815,martha_suzan_mogoje,MARTHA SUZAN MOGOJE,MARTHA,SUZAN,MOGOJE,,pty_405,Patriotic Alliance,PA,Local Ward Candidate,NW404 - Maquassi Hills,6,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18816,moleko_david_mokgatsi,MOLEKO DAVID MOKGATSI,MOLEKO,DAVID,MOKGATSI,,pty_405,Patriotic Alliance,PA,Local Ward Candidate,NW404 - Maquassi Hills,7,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18817,nellie_motsamai,NELLIE MOTSAMAI,NELLIE,,MOTSAMAI,,pty_405,Patriotic Alliance,PA,Local Ward Candidate,NW404 - Maquassi Hills,8,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18818,kehentse_moses_sehemo,KEHENTSE MOSES SEHEMO,KEHENTSE,MOSES,SEHEMO,,pty_405,Patriotic Alliance,PA,Local Ward Candidate,NW404 - Maquassi Hills,9,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18819,lesego_elisa_mogoje,LESEGO ELISA MOGOJE,LESEGO,ELISA,MOGOJE,,pty_405,Patriotic Alliance,PA,Local PR Candidate,NW404 - Maquassi Hills,64004001,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18820,tumisang_gaolejwe,TUMISANG GAOLEJWE,TUMISANG,,GAOLEJWE,,pty_405,Patriotic Alliance,PA,Local PR Candidate,NW404 - Maquassi Hills,64004002,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18821,moekene_jeremiah_balipile,MOEKENE JEREMIAH BALIPILE,MOEKENE,JEREMIAH,BALIPILE,,pty_405,Patriotic Alliance,PA,Local PR Candidate,NW404 - Maquassi Hills,64004004,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18822,thabiso_john_masibi,THABISO JOHN MASIBI,THABISO,JOHN,MASIBI,,pty_405,Patriotic Alliance,PA,Local PR Candidate,NW404 - Maquassi Hills,64004005,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18823,mabula_isaac_maputle,MABULA ISAAC MAPUTLE,MABULA,ISAAC,MAPUTLE,,pty_405,Patriotic Alliance,PA,Local PR Candidate,NW404 - Maquassi Hills,64004006,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18824,maria_matlakala_mtakwento,MARIA MATLAKALA MTAKWENTO,MARIA,MATLAKALA,MTAKWENTO,,pty_405,Patriotic Alliance,PA,Local PR Candidate,NW404 - Maquassi Hills,64004009,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18825,ishmael_boy_metseng,ISHMAEL BOY METSENG,ISHMAEL,BOY,METSENG,,pty_405,Patriotic Alliance,PA,Local PR Candidate,NW404 - Maquassi Hills,64004010,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18826,georgina_malepe,GEORGINA MALEPE,GEORGINA,,MALEPE,,pty_407,People'S Freedom Party,PFP,Local Ward Candidate,NW404 - Maquassi Hills,1,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18827,ntjanyana_joseph_sekese,NTJANYANA JOSEPH SEKESE,NTJANYANA,JOSEPH,SEKESE,,pty_407,People'S Freedom Party,PFP,Local Ward Candidate,NW404 - Maquassi Hills,2,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18828,dipuo_maria_mocumi,DIPUO MARIA MOCUMI,DIPUO,MARIA,MOCUMI,,pty_407,People'S Freedom Party,PFP,Local Ward Candidate,NW404 - Maquassi Hills,3,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18829,keneilwe_makoro,KENEILWE MAKORO,KENEILWE,,MAKORO,,pty_407,People'S Freedom Party,PFP,Local Ward Candidate,NW404 - Maquassi Hills,4,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18830,keromamang_eva_hussein,KEROMAMANG EVA HUSSEIN,KEROMAMANG,EVA,HUSSEIN,,pty_407,People'S Freedom Party,PFP,Local PR Candidate,NW404 - Maquassi Hills,64004003,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18831,motlalepule_gail_ntoagae,MOTLALEPULE GAIL NTOAGAE,MOTLALEPULE,GAIL,NTOAGAE,,pty_407,People'S Freedom Party,PFP,Local PR Candidate,NW404 - Maquassi Hills,64004004,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18832,masonuku_krestine_mahlatsi,MASONUKU KRESTINE MAHLATSI,MASONUKU,KRESTINE,MAHLATSI,,pty_407,People'S Freedom Party,PFP,Local PR Candidate,NW404 - Maquassi Hills,64004010,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18833,sibale_enock_aau,SIBALE ENOCK AAU,SIBALE,ENOCK,AAU,,pty_407,People'S Freedom Party,PFP,Local PR Candidate,NW404 - Maquassi Hills,64004011,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18834,mathanjan_andries_mothapo,MATHANJAN ANDRIES MOTHAPO,MATHANJAN,ANDRIES,MOTHAPO,,pty_488,South African Communist Party,SACP,Local Ward Candidate,NW404 - Maquassi Hills,1,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18835,nodathini_joyce_kwiyane,NODATHINI JOYCE KWIYANE,NODATHINI,JOYCE,KWIYANE,,pty_488,South African Communist Party,SACP,Local Ward Candidate,NW404 - Maquassi Hills,2,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18836,mpho_lucinious_montwedi,MPHO LUCINIOUS MONTWEDI,MPHO,LUCINIOUS,MONTWEDI,,pty_488,South African Communist Party,SACP,Local Ward Candidate,NW404 - Maquassi Hills,3,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18837,mpela_patrick_taitai,MPELA PATRICK TAITAI,MPELA,PATRICK,TAITAI,,pty_488,South African Communist Party,SACP,Local Ward Candidate,NW404 - Maquassi Hills,4,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18838,seitebaleng_lettia_litheko,SEITEBALENG LETTIA LITHEKO,SEITEBALENG,LETTIA,LITHEKO,,pty_488,South African Communist Party,SACP,Local PR Candidate,NW404 - Maquassi Hills,64004001,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18839,lisbeth_mantloa_kopung,LISBETH MANTLOA KOPUNG,LISBETH,MANTLOA,KOPUNG,,pty_488,South African Communist Party,SACP,Local PR Candidate,NW404 - Maquassi Hills,64004002,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18840,mojaki_katlego_phutiagae,MOJAKI KATLEGO PHUTIAGAE,MOJAKI,KATLEGO,PHUTIAGAE,,pty_488,South African Communist Party,SACP,Local PR Candidate,NW404 - Maquassi Hills,64004004,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18841,ben_tebogo_mereyotlhe,BEN TEBOGO MEREYOTLHE,BEN,TEBOGO,MEREYOTLHE,,pty_488,South African Communist Party,SACP,Local PR Candidate,NW404 - Maquassi Hills,64004005,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18842,edman_obakeng_moeng,EDMAN OBAKENG MOENG,EDMAN,OBAKENG,MOENG,,pty_488,South African Communist Party,SACP,Local PR Candidate,NW404 - Maquassi Hills,64004006,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18843,andries_olebogeng_phutiyagae,ANDRIES OLEBOGENG PHUTIYAGAE,ANDRIES,OLEBOGENG,PHUTIYAGAE,,pty_488,South African Communist Party,SACP,Local PR Candidate,NW404 - Maquassi Hills,64004007,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18844,sokie_johannes_ken,SOKIE JOHANNES KEN,SOKIE,JOHANNES,KEN,,pty_488,South African Communist Party,SACP,Local PR Candidate,NW404 - Maquassi Hills,64004009,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18845,maruping_piet_seleke,MARUPING PIET SELEKE,MARUPING,PIET,SELEKE,,pty_488,South African Communist Party,SACP,Local PR Candidate,NW404 - Maquassi Hills,64004010,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18846,lesego_sylvia_mokgalagadi,LESEGO SYLVIA MOKGALAGADI,LESEGO,SYLVIA,MOKGALAGADI,,pty_519,Umkhonto Wesizwe Party,MKP,Local Ward Candidate,NW404 - Maquassi Hills,1,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18847,dikotsi_norman_madito,DIKOTSI NORMAN MADITO,DIKOTSI,NORMAN,MADITO,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,NW404 - Maquassi Hills,64004001,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18848,dinkane_william_tlhalepe,DINKANE WILLIAM TLHALEPE,DINKANE,WILLIAM,TLHALEPE,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,NW404 - Maquassi Hills,64004002,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18849,mpho_marvin_selete,MPHO MARVIN SELETE,MPHO,MARVIN,SELETE,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,NW404 - Maquassi Hills,64004003,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18850,mpho_ernest_masibi,MPHO ERNEST MASIBI,MPHO,ERNEST,MASIBI,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,NW404 - Maquassi Hills,64004004,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18851,goitsemang_wilheminah_sibanyoni,GOITSEMANG WILHEMINAH SIBANYONI,GOITSEMANG,WILHEMINAH,SIBANYONI,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,NW404 - Maquassi Hills,64004005,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18852,douglas_moremi,DOUGLAS MOREMI,DOUGLAS,,MOREMI,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,NW404 - Maquassi Hills,64004006,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18853,metlholo_simon_keagilenyana,METLHOLO SIMON KEAGILENYANA,METLHOLO,SIMON,KEAGILENYANA,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,NW404 - Maquassi Hills,64004008,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18854,kidibone_brenda_mabece,KIDIBONE BRENDA MABECE,KIDIBONE,BRENDA,MABECE,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,NW404 - Maquassi Hills,64004009,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18855,akanyang_willem_notoane,AKANYANG WILLEM NOTOANE,AKANYANG,WILLEM,NOTOANE,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,NW404 - Maquassi Hills,64004010,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18856,caniwe_annah_mosimango,CANIWE ANNAH MOSIMANGO,CANIWE,ANNAH,MOSIMANGO,,pty_519,Umkhonto Wesizwe Party,MKP,Local PR Candidate,NW404 - Maquassi Hills,64004011,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18857,eva_nomthandazo_naphakade,EVA NOMTHANDAZO NAPHAKADE,EVA,NOMTHANDAZO,NAPHAKADE,,pty_526,United Christian Democratic Party,UCDP,Local Ward Candidate,NW404 - Maquassi Hills,1,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18858,xholile_dichabe,XHOLILE DICHABE,XHOLILE,,DICHABE,,pty_526,United Christian Democratic Party,UCDP,Local Ward Candidate,NW404 - Maquassi Hills,2,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18859,nontibithetwa_selina_mabeca,NONTIBITHETWA SELINA MABECA,NONTIBITHETWA,SELINA,MABECA,,pty_526,United Christian Democratic Party,UCDP,Local Ward Candidate,NW404 - Maquassi Hills,3,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18860,motlahela_constance_mokwa,MOTLAHELA CONSTANCE MOKWA,MOTLAHELA,CONSTANCE,MOKWA,,pty_526,United Christian Democratic Party,UCDP,Local Ward Candidate,NW404 - Maquassi Hills,4,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18861,xolile_david_kham,XOLILE DAVID KHAM,XOLILE,DAVID,KHAM,,pty_13,Actionsa,ACTIONSA,Local Ward Candidate,NW405 - JB Marks,1,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18862,gristopher_boki_segoe,GRISTOPHER BOKI SEGOE,GRISTOPHER,BOKI,SEGOE,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005001,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18863,chantele_bloem,CHANTELE BLOEM,CHANTELE,,BLOEM,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005002,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18864,albert_johann_pretorius,ALBERT JOHANN PRETORIUS,ALBERT,JOHANN,PRETORIUS,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005003,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18865,teboho_samuel_taje,TEBOHO SAMUEL TAJE,TEBOHO,SAMUEL,TAJE,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005004,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18866,thabang_kraai,THABANG KRAAI,THABANG,,KRAAI,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005005,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18867,glen_mosenogi,GLEN MOSENOGI,GLEN,,MOSENOGI,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005006,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18868,bokamoso_oarabile_phemelo_mokoatsi,BOKAMOSO OARABILE PHEMELO MOKOATSI,BOKAMOSO,OARABILE PHEMELO,MOKOATSI,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005007,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18869,sarinah_mandla,SARINAH MANDLA,SARINAH,,MANDLA,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005008,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18870,nombulelo_betty_qhubumabe,NOMBULELO BETTY QHUBU-MABE,NOMBULELO,BETTY,QHUBU-MABE,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005009,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18871,leilanie_natasja_barends,LEILANIE NATASJA BARENDS,LEILANIE,NATASJA,BARENDS,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005010,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18872,tshepang_moeketsi,TSHEPANG MOEKETSI,TSHEPANG,,MOEKETSI,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005011,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18873,motlholo_amos_mampe,MOTLHOLO AMOS MAMPE,MOTLHOLO,AMOS,MAMPE,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005012,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18874,cradwin_uzanne_barnardtonian_tafita,CRADWIN UZANNE BARNARDTONIAN TAFITA,CRADWIN,UZANNE BARNARDTONIAN,TAFITA,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005013,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18875,tebogo_isaak_leping,TEBOGO ISAAK LEPING,TEBOGO,ISAAK,LEPING,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005014,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18876,hendrik_willem_jacobus_blom,HENDRIK WILLEM JACOBUS BLOM,HENDRIK,WILLEM JACOBUS,BLOM,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005015,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18877,dieketseng_maria_tsamai,DIEKETSENG MARIA TSAMAI,DIEKETSENG,MARIA,TSAMAI,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005016,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18878,nomsa_olga_gibson,NOMSA OLGA GIBSON,NOMSA,OLGA,GIBSON,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005017,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18879,nkosana_ishmael_mofokeng,NKOSANA ISHMAEL MOFOKENG,NKOSANA,ISHMAEL,MOFOKENG,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005018,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18880,maggie_sannah_kumpi,MAGGIE SANNAH KUMPI,MAGGIE,SANNAH,KUMPI,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005019,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18881,isaac_manzani,ISAAC MANZANI,ISAAC,,MANZANI,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005020,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18882,bokang_mosa_malefane,BOKANG MOSA MALEFANE,BOKANG,MOSA,MALEFANE,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005022,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18883,thabang_amos_metsuamere,THABANG AMOS METSUAMERE,THABANG,AMOS,METSUAMERE,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005024,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18884,anda_mbonjeni,ANDA MBONJENI,ANDA,,MBONJENI,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005025,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18885,johannes_thabo_malgas,JOHANNES THABO MALGAS,JOHANNES,THABO,MALGAS,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005026,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18886,nothini_elisa_magaela,NOTHINI ELISA MAGAELA,NOTHINI,ELISA,MAGAELA,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005027,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18887,alfred_tshepang_mogajane,ALFRED TSHEPANG MOGAJANE,ALFRED,TSHEPANG,MOGAJANE,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005028,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18888,suprise_mika,SUPRISE MIKA,SUPRISE,,MIKA,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005029,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18889,tshepo_erens_motihabane,TSHEPO ERENS MOTIHABANE,TSHEPO,ERENS,MOTIHABANE,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005030,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18890,fikile_joseph_mohoka,FIKILE JOSEPH MOHOKA,FIKILE,JOSEPH,MOHOKA,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005031,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18891,moses_mbulelo_nazo,MOSES MBULELO NAZO,MOSES,MBULELO,NAZO,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005033,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18892,wandile_andrew_letshabo,WANDILE ANDREW LETSHABO,WANDILE,ANDREW,LETSHABO,,pty_13,Actionsa,ACTIONSA,Local PR Candidate,NW405 - JB Marks,64005034,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18893,roedelene_badenhorst,ROEDELENE BADENHORST,ROEDELENE,,BADENHORST,,pty_28,African Christian Democratic Party,ACDP,Local Ward Candidate,NW405 - JB Marks,5,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18894,joanine_hoeksema,JOANINE HOEKSEMA,JOANINE,,HOEKSEMA,,pty_28,African Christian Democratic Party,ACDP,Local Ward Candidate,NW405 - JB Marks,6,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18895,liesl_fourie,LIESL FOURIE,LIESL,,FOURIE,,pty_28,African Christian Democratic Party,ACDP,Local Ward Candidate,NW405 - JB Marks,7,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18896,phathutshedzo_margaret_rambofheni,PHATHUTSHEDZO MARGARET RAMBOFHENI,PHATHUTSHEDZO,MARGARET,RAMBOFHENI,,pty_28,African Christian Democratic Party,ACDP,Local Ward Candidate,NW405 - JB Marks,8,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18897,sigfried_badenhorst,SIGFRIED BADENHORST,SIGFRIED,,BADENHORST,,pty_28,African Christian Democratic Party,ACDP,Local Ward Candidate,NW405 - JB Marks,9,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18898,auxalia_lesego_moatshiwagae,AUXALIA LESEGO MOATSHIWAGAE,AUXALIA,LESEGO,MOATSHIWAGAE,,pty_28,African Christian Democratic Party,ACDP,Local Ward Candidate,NW405 - JB Marks,10,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18899,max_andrew_stevenson,MAX ANDREW STEVENSON,MAX,ANDREW,STEVENSON,,pty_28,African Christian Democratic Party,ACDP,Local Ward Candidate,NW405 - JB Marks,11,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
pers_18900,vusumuzi_goodenough_zikalala,VUSUMUZI GOODENOUGH ZIKALALA,VUSUMUZI,GOODENOUGH,ZIKALALA,,pty_28,African Christian Democratic Party,ACDP,Local Ward Candidate,NW405 - JB Marks,12,Andrew Fraser,,,,,,,,,,,,,,,,,,,,,
